Account_Num,Provider_Num,City,Hosp_Name,Hosp_Address,Score,Acct_Name_Lookup,Reimbursement_Name_Lookup
23021,544885,1,1.0,1.0,3.0,ST FRANCIS COMMUNITY HOSPITAL_34515 9TH AVENUE SOUTH_FEDERAL WAY_WA,ST FRANCIS COMMUNITY HOSPITAL_34515 9TH AVENUE SOUTH_FEDERAL WAY_WA
22944,475435,1,1.0,1.0,3.0,ROSELAND COMMUNITY HOSPITAL_45 W 111TH STREET_CHICAGO_IL,ROSELAND COMMUNITY HOSPITAL_45 W 111TH STREET_CHICAGO_IL
22940,111958,1,1.0,1.0,3.0,LUTHERAN HOSPITAL OF INDIANA_7950 W JEFFERSON BLVD_FORT WAYNE_IN,LUTHERAN HOSPITAL OF INDIANA_7950 W JEFFERSON BLVD_FORT WAYNE_IN
22905,869059,1,1.0,1.0,3.0,"SALEM HOSPITAL_890 OAK STREET, SE_SALEM_OR","SALEM HOSPITAL_890 OAK STREET, SE_SALEM_OR"
22880,189165,1,1.0,1.0,3.0,OLEAN GENERAL HOSPITAL_515 MAIN STREET_OLEAN_NY,OLEAN GENERAL HOSPITAL_515 MAIN STREET_OLEAN_NY
22847,643872,1,1.0,1.0,3.0,SCRIPPS MERCY HOSPITAL_4077 5TH AVE_SAN DIEGO_CA,SCRIPPS MERCY HOSPITAL_4077 5TH AVE_SAN DIEGO_CA
22838,645812,1,1.0,1.0,3.0,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH_1915 LAKE AVE_PLYMOUTH_IN,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH_1915 LAKE AVE_PLYMOUTH_IN
22833,719167,1,1.0,1.0,3.0,ST ANTHONYS MEMORIAL HOSPITAL_503 N MAPLE STREET_EFFINGHAM_IL,ST ANTHONYS MEMORIAL HOSPITAL_503 N MAPLE STREET_EFFINGHAM_IL
22819,262365,1,1.0,1.0,3.0,PUTNAM COMMUNITY MEDICAL CENTER_611 ZEAGLER DR_PALATKA_FL,PUTNAM COMMUNITY MEDICAL CENTER_611 ZEAGLER DR_PALATKA_FL
22805,757581,1,0.0,1.0,2.0,MERCYONE WATERLOO MEDICAL CENTER_3421 WEST NINTH STREET_WATERLOO_IA,COVENANT MEDICAL CENTER_3421 WEST NINTH STREET_WATERLOO_IA
22791,725706,1,1.0,1.0,3.0,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER_7400 EAST THOMPSON PEAK PARKWAY_SCOTTSDALE_AZ,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER_7400 EAST THOMPSON PEAK PARKWAY_SCOTTSDALE_AZ
22783,740663,1,0.0,1.0,2.0,ASCENSION ST FRANCIS HOSPITAL_3237 S 16TH ST_MILWAUKEE_WI,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL_3237 S 16TH ST_MILWAUKEE_WI
22782,609611,1,1.0,1.0,3.0,HENNEPIN COUNTY MEDICAL CENTER 1_701 PARK AVENUE_MINNEAPOLIS_MN,HENNEPIN COUNTY MEDICAL CENTER 1_701 PARK AVENUE_MINNEAPOLIS_MN
22779,879220,1,0.0,1.0,2.0,ST MARY'S HEALTHCARE_427 GUY PARK AVENUE_AMSTERDAM_NY,ST MARY'S HOSPITAL AT AMSTERDAM_427 GUY PARK AVENUE_AMSTERDAM_NY
22744,869090,1,1.0,1.0,3.0,ST JOSEPH'S MEDICAL CENTER_127 SOUTH BROADWAY_YONKERS_NY,ST JOSEPH'S MEDICAL CENTER_127 SOUTH BROADWAY_YONKERS_NY
22716,837923,1,1.0,1.0,3.0,WEST SUBURBAN MEDICAL CENTER_3 ERIE COURT_OAK PARK_IL,WEST SUBURBAN MEDICAL CENTER_3 ERIE COURT_OAK PARK_IL
22652,332764,1,1.0,1.0,3.0,BEEBE MEDICAL CENTER_424 SAVANNAH RD_LEWES_DE,BEEBE MEDICAL CENTER_424 SAVANNAH RD_LEWES_DE
22629,128790,1,1.0,1.0,3.0,WILLAMETTE VALLEY MEDICAL CENTER_2700 SE STRATUS AVE._MCMINNVILLE_OR,WILLAMETTE VALLEY MEDICAL CENTER_2700 SE STRATUS AVE._MCMINNVILLE_OR
22585,895878,1,1.0,1.0,3.0,"INTEGRIS BAPTIST MEDICAL CENTER, INC_3300 NORTHWEST EXPRESSWAY_OKLAHOMA CITY_OK","INTEGRIS BAPTIST MEDICAL CENTER, INC_3300 NORTHWEST EXPRESSWAY_OKLAHOMA CITY_OK"
22449,151328,1,1.0,1.0,3.0,WESTERN MARYLAND REGIONAL MEDICAL CENTER_12500 WILLOWBROOK ROAD_CUMBERLAND_MD,WESTERN MARYLAND REGIONAL MEDICAL CENTER_12500 WILLOWBROOK ROAD_CUMBERLAND_MD
22378,319394,1,0.0,1.0,2.0,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE_2323 N LAKE DR_MILWAUKEE_WI,COLUMBIA ST MARYS HOSPITAL MILWAUKEE_2323 N LAKE DR_MILWAUKEE_WI
22357,793984,1,1.0,1.0,3.0,FLOYD MEDICAL CENTER_304 TURNER MCCALL BLVD P O BOX 233_ROME_GA,FLOYD MEDICAL CENTER_304 TURNER MCCALL BLVD P O BOX 233_ROME_GA
22339,464112,1,1.0,1.0,3.0,LAKELAND COMMUNITY HOSPITAL_42024 HIGHWAY 195 E_HALEYVILLE_AL,LAKELAND COMMUNITY HOSPITAL_42024 HIGHWAY 195 E_HALEYVILLE_AL
22313,322890,1,1.0,1.0,3.0,PHOENIXVILLE HOSPITAL_140 NUTT ROAD_PHOENIXVILLE_PA,PHOENIXVILLE HOSPITAL_140 NUTT ROAD_PHOENIXVILLE_PA
22312,250081,1,0.0,1.0,2.0,FREDERICK HEALTH HOSPITAL_400 WEST SEVENTH ST_FREDERICK_MD,FREDERICK MEMORIAL HOSPITAL_400 WEST SEVENTH ST_FREDERICK_MD
22288,600260,1,1.0,1.0,3.0,OLYMPIC MEDICAL CENTER_939 CAROLINE ST_PORT ANGELES_WA,OLYMPIC MEDICAL CENTER_939 CAROLINE ST_PORT ANGELES_WA
22283,371136,1,1.0,1.0,3.0,HUNTSVILLE HOSPITAL_101 SIVLEY RD_HUNTSVILLE_AL,HUNTSVILLE HOSPITAL_101 SIVLEY RD_HUNTSVILLE_AL
22278,571205,1,1.0,1.0,3.0,WHITTIER HOSPITAL MEDICAL CENTER_9080 COLIMA RD_WHITTIER_CA,WHITTIER HOSPITAL MEDICAL CENTER_9080 COLIMA RD_WHITTIER_CA
22256,168137,1,1.0,1.0,3.0,HILL COUNTRY MEMORIAL HOSPITAL INC_1020 SOUTH STATE HIGHWAY 16_FREDERICKSBURG_TX,HILL COUNTRY MEMORIAL HOSPITAL INC_1020 SOUTH STATE HIGHWAY 16_FREDERICKSBURG_TX
22241,749711,1,1.0,1.0,3.0,INTEGRIS GROVE HOSPITAL_1001 EAST 18TH STREET_GROVE_OK,INTEGRIS GROVE HOSPITAL_1001 EAST 18TH STREET_GROVE_OK
22201,693667,1,1.0,1.0,3.0,WILLIAMSON MEMORIAL HOSPITAL_859 ALDERSON STREET_WILLIAMSON_WV,WILLIAMSON MEMORIAL HOSPITAL_859 ALDERSON STREET_WILLIAMSON_WV
22140,515609,1,1.0,1.0,3.0,MUNSON MEDICAL CENTER_1105 SIXTH STREET_TRAVERSE CITY_MI,MUNSON MEDICAL CENTER_1105 SIXTH STREET_TRAVERSE CITY_MI
22091,730227,1,1.0,1.0,3.0,PARK NICOLLET METHODIST HOSPITAL_6500 EXCELSIOR BLVD_SAINT LOUIS PARK_MN,PARK NICOLLET METHODIST HOSPITAL_6500 EXCELSIOR BLVD_SAINT LOUIS PARK_MN
22059,203131,1,1.0,1.0,3.0,BENEFIS HOSPITALS INC_1101 26TH ST S_GREAT FALLS_MT,BENEFIS HOSPITALS INC_1101 26TH ST S_GREAT FALLS_MT
22026,683494,1,1.0,1.0,3.0,FORT MEMORIAL HOSPITAL_611 SHERMAN AVE E_FORT ATKINSON_WI,FORT MEMORIAL HOSPITAL_611 SHERMAN AVE E_FORT ATKINSON_WI
22025,661136,1,0.0,1.0,2.0,CLEVELAND CLINIC MARTIN NORTH HOSPITAL_200 SE HOSPITAL AVE_STUART_FL,MARTIN MEDICAL CENTER_200 SE HOSPITAL AVE_STUART_FL
22007,483130,1,1.0,1.0,3.0,MASSACHUSETTS GENERAL HOSPITAL_55 FRUIT STREET_BOSTON_MA,MASSACHUSETTS GENERAL HOSPITAL_55 FRUIT STREET_BOSTON_MA
22003,631113,1,1.0,1.0,3.0,MEMORIAL HOSPITAL_500 LONDON AVENUE_MARYSVILLE_OH,MEMORIAL HOSPITAL_500 LONDON AVENUE_MARYSVILLE_OH
21966,239961,1,1.0,1.0,3.0,SKY RIDGE MEDICAL CENTER_10101 RIDGEGATE PARKWAY_LONE TREE_CO,SKY RIDGE MEDICAL CENTER_10101 RIDGE GATE PARKWAY_LONE TREE_CO
21964,807663,1,1.0,1.0,3.0,STAMFORD HOSPITAL_ONE HOSPITAL PLAZA_STAMFORD_CT,STAMFORD HOSPITAL_ONE HOSPITAL PLAZA_STAMFORD_CT
21904,225786,1,1.0,1.0,3.0,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST_11133 DUNN ROAD_SAINT LOUIS_MO,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST_11133 DUNN ROAD_SAINT LOUIS_MO
21866,605090,1,1.0,1.0,3.0,BERKSHIRE MEDICAL CENTER INC - 1_725 NORTH STREET_PITTSFIELD_MA,BERKSHIRE MEDICAL CENTER INC - 1_725 NORTH STREET_PITTSFIELD_MA
21828,641767,1,0.0,1.0,2.0,ADVENTIST HEALTH SONORA_1000 GREENLEY ROAD_SONORA_CA,SONORA REGIONAL MEDICAL CENTER_1000 GREENLEY ROAD_SONORA_CA
21814,891442,1,1.0,1.0,3.0,D C H REGIONAL MEDICAL CENTER_809 UNIVERSITY BOULEVARD EAST_TUSCALOOSA_AL,D C H REGIONAL MEDICAL CENTER_809 UNIVERSITY BOULEVARD EAST_TUSCALOOSA_AL
21788,889095,1,1.0,1.0,3.0,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY_1200 EAST PECAN ST_ALTUS_OK,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY_1200 EAST PECAN ST_ALTUS_OK
21743,148911,1,1.0,1.0,3.0,REGINA HOSPITAL_1175 NININGER ROAD_HASTINGS_MN,REGINA HOSPITAL_1175 NININGER ROAD_HASTINGS_MN
21674,564249,1,0.0,1.0,2.0,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL_2434 WEST BELVEDERE AVENUE_BALTIMORE_MD,SINAI HOSPITAL OF BALTIMORE_2401 WEST BELVEDERE AVENUE_BALTIMORE_MD
21667,474368,1,1.0,1.0,3.0,LECONTE MEDICAL CENTER_742 MIDDLECREEK ROAD_SEVIERVILLE_TN,LECONTE MEDICAL CENTER_742 MIDDLECREEK ROAD_SEVIERVILLE_TN
21663,473309,1,0.0,1.0,2.0,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER_134 HOMER AVENUE_CORTLAND_NY,"CORTLAND REGIONAL MEDICAL CENTER, INC_134 HOMER AVENUE_CORTLAND_NY"
21611,200630,1,1.0,1.0,3.0,ST. MARY'S HOSPITAL_1601 WEST ST MARY'S ROAD_TUCSON_AZ,ST. MARY'S HOSPITAL_1601 WEST ST MARY'S ROAD_TUCSON_AZ
21601,535456,1,1.0,1.0,3.0,FORT WASHINGTON HOSPITAL_11711 LIVINGSTON ROAD_FORT WASHINGTON_MD,FORT WASHINGTON HOSPITAL_11711 LIVINGSTON ROAD_FORT WASHINGTON_MD
21502,759370,1,1.0,1.0,3.0,AUGUSTA HEALTH_78 MEDICAL CENTER DRIVE_FISHERSVILLE_VA,AUGUSTA HEALTH_78 MEDICAL CENTER DRIVE_FISHERSVILLE_VA
21490,811007,1,1.0,1.0,3.0,"BAPTIST MEMORIAL HOSPITAL UNION CITY_1201 BISHOP ST, PO BOX 310_UNION CITY_TN","BAPTIST MEMORIAL HOSPITAL UNION CITY_1201 BISHOP ST, PO BOX 310_UNION CITY_TN"
21475,865696,1,1.0,1.0,3.0,EAST GEORGIA REGIONAL MEDICAL CENTER_1499 FAIR ROAD_STATESBORO_GA,EAST GEORGIA REGIONAL MEDICAL CENTER_1499 FAIR ROAD_STATESBORO_GA
21474,700893,1,1.0,1.0,3.0,GEORGE WASHINGTON UNIV HOSPITAL_900 23RD ST NW_WASHINGTON_DC,GEORGE WASHINGTON UNIV HOSPITAL_900 23RD ST NW_WASHINGTON_DC
21440,815458,1,1.0,1.0,3.0,PERRY COMMUNITY HOSPITAL_2718 SQUIRREL HOLLOW DRIVE_LINDEN_TN,PERRY COMMUNITY HOSPITAL_2718 SQUIRREL HOLLOW DRIVE_LINDEN_TN
21433,264448,1,1.0,1.0,3.0,REDMOND REGIONAL MEDICAL CENTER_501 REDMOND ROAD_ROME_GA,REDMOND REGIONAL MEDICAL CENTER_501 REDMOND ROAD_ROME_GA
21371,343089,1,1.0,1.0,3.0,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN_1105 CENTRAL EXPRESSWAY NORTH_ALLEN_TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN_1105 CENTRAL EXPRESSWAY NORTH_ALLEN_TX
21370,514730,1,1.0,1.0,3.0,DEBORAH HEART AND LUNG CENTER_200 TRENTON ROAD_BROWNS MILLS_NJ,DEBORAH HEART AND LUNG CENTER_200 TRENTON ROAD_BROWNS MILLS_NJ
21356,250241,1,1.0,1.0,3.0,ST FRANCIS-DOWNTOWN_ONE ST FRANCIS DR_GREENVILLE_SC,ST FRANCIS-DOWNTOWN_ONE ST FRANCIS DR_GREENVILLE_SC
21347,324689,1,1.0,1.0,3.0,MEDICAL CENTER ENTERPRISE_400 N EDWARDS STREET_ENTERPRISE_AL,MEDICAL CENTER ENTERPRISE_400 N EDWARDS STREET_ENTERPRISE_AL
21297,813916,1,1.0,1.0,3.0,PALISADES MEDICAL CENTER_7600 RIVER RD_NORTH BERGEN_NJ,PALISADES MEDICAL CENTER_7600 RIVER RD_NORTH BERGEN_NJ
21275,836328,1,1.0,1.0,3.0,FLAGLER HOSPITAL_400 HEALTH PARK BLVD_SAINT AUGUSTINE_FL,FLAGLER HOSPITAL_400 HEALTH PARK BLVD_SAINT AUGUSTINE_FL
21256,604571,1,1.0,1.0,3.0,"CHESAPEAKE GENERAL HOSPITAL_736 BATTLEFIELD BLVD, NORTH_CHESAPEAKE_VA","CHESAPEAKE GENERAL HOSPITAL_736 BATTLEFIELD BLVD, NORTH_CHESAPEAKE_VA"
21225,894014,1,1.0,1.0,3.0,MORTON PLANT HOSPITAL_300 PINELLAS ST_CLEARWATER_FL,MORTON PLANT HOSPITAL_300 PINELLAS ST_CLEARWATER_FL
21219,302711,1,0.0,1.0,2.0,SHRINERS HOSPITAL FOR CHILDREN-PORTLAND_3101 SW SAM JACKSON PARK ROAD_PORTLAND_OR,OHSU HOSPITAL AND CLINICS_3181 SW SAM JACKSON PARK ROAD_PORTLAND_OR
21178,484203,1,1.0,1.0,3.0,ADVOCATE LUTHERAN GENERAL HOSPITAL_1775 DEMPSTER ST_PARK RIDGE_IL,ADVOCATE LUTHERAN GENERAL HOSPITAL_1775 DEMPSTER ST_PARK RIDGE_IL
21131,428884,1,1.0,1.0,3.0,ELMHURST HOSPITAL CENTER_79-01 BROADWAY_ELMHURST_NY,ELMHURST HOSPITAL CENTER_79-01 BROADWAY_ELMHURST_NY
21105,151114,1,1.0,1.0,3.0,BRYAN W. WHITFIELD MEMORIAL HOSPITAL_105 HIGHWAY 80 EAST_DEMOPOLIS_AL,BRYAN W. WHITFIELD MEMORIAL HOSPITAL_105 HIGHWAY 80 EAST_DEMOPOLIS_AL
21104,360803,1,1.0,1.0,3.0,COMMUNITY MEDICAL CENTER_99 RT 37 WEST_TOMS RIVER_NJ,COMMUNITY MEDICAL CENTER_99 RT 37 WEST_TOMS RIVER_NJ
21073,476439,1,1.0,1.0,3.0,UNIVERSITY OF ILLINOIS HOSPITAL_1740 WEST TAYLOR ST SUITE 1400_CHICAGO_IL,UNIVERSITY OF ILLINOIS HOSPITAL_1740 WEST TAYLOR ST SUITE 1400_CHICAGO_IL
21058,590349,1,1.0,1.0,3.0,UPMC MERCY_1400 LOCUST STREET_PITTSBURGH_PA,UPMC MERCY_1400 LOCUST STREET_PITTSBURGH_PA
21002,589191,1,0.0,1.0,2.0,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN_6020 W PARKER ROAD_PLANO_TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO_6200 W PARKER RD_PLANO_TX
20930,604277,1,0.0,1.0,2.0,PIH HEALTH HOSPITAL-WHITTIER_12401 WASHINGTON BLVD_WHITTIER_CA,PRESBYTERIAN INTERCOMMUNITY HOSPITAL_12401 WASHINGTON BLVD_WHITTIER_CA
20917,371331,1,1.0,1.0,3.0,MEDICAL CENTER BARBOUR_820 W WASHINGTON ST_EUFAULA_AL,MEDICAL CENTER BARBOUR_820 W WASHINGTON ST_EUFAULA_AL
20906,141393,1,1.0,1.0,3.0,MARION GENERAL HOSPITAL_1560 SUMRALL RD_COLUMBIA_MS,MARION GENERAL HOSPITAL_1560 SUMRALL RD_COLUMBIA_MS
20901,593410,1,1.0,1.0,3.0,MORRIS HOSPITAL & HEALTHCARE CENTERS_150 W HIGH ST_MORRIS_IL,MORRIS HOSPITAL & HEALTHCARE CENTERS_150 W HIGH ST_MORRIS_IL
20885,427244,1,1.0,1.0,3.0,GRAND VIEW HOSPITAL_700 LAWN AVENUE_SELLERSVILLE_PA,GRAND VIEW HOSPITAL_700 LAWN AVENUE_SELLERSVILLE_PA
20861,179154,1,1.0,1.0,3.0,JACKSON HOSPITAL_4250 HOSPITAL DR_MARIANNA_FL,JACKSON HOSPITAL_4250 HOSPITAL DR_MARIANNA_FL
20844,170624,1,0.0,1.0,2.0,WAKEMED_1900 KILDARE FARM ROAD_CARY_NC,"WAKEMED, CARY HOSPITAL_1900 KILDARE FARM ROAD_CARY_NC"
20839,280360,1,1.0,1.0,3.0,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE_501 SUNSET LANE_CULPEPER_VA,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE_501 SUNSET LANE_CULPEPER_VA
20778,134975,1,1.0,1.0,3.0,BOONE HOSPITAL CENTER_1600 E BROADWAY_COLUMBIA_MO,BOONE HOSPITAL CENTER_1600 E BROADWAY_COLUMBIA_MO
20763,857017,1,1.0,1.0,3.0,MAPLE GROVE HOSPITAL_9875 HOSPITAL DRIVE_MAPLE GROVE_MN,MAPLE GROVE HOSPITAL_9875 HOSPITAL DRIVE_MAPLE GROVE_MN
20726,483932,1,0.0,1.0,2.0,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS_2001 N OREGON ST_EL PASO_TX,PROVIDENCE MEMORIAL HOSPITAL_2001 N OREGON ST_EL PASO_TX
20692,855397,1,1.0,1.0,3.0,SSM HEALTH ST CLARE HOSPITAL - BARABOO_707 14TH ST_BARABOO_WI,SSM HEALTH ST CLARE HOSPITAL - BARABOO_707 14TH ST_BARABOO_WI
20657,393793,1,1.0,1.0,3.0,MASSENA MEMORIAL HOSPITAL_1 HOSPITAL DRIVE_MASSENA_NY,MASSENA MEMORIAL HOSPITAL_1 HOSPITAL DRIVE_MASSENA_NY
20651,205371,1,0.0,1.0,2.0,CHRISTUS MOTHER FRANCES HOSPITAL_800 EAST DAWSON_TYLER_TX,MOTHER FRANCES HOSPITAL_800 EAST DAWSON_TYLER_TX
20629,637407,1,1.0,1.0,3.0,NORTHERN DUTCHESS HOSPITAL_6511 SPRINGBROOK AVENUE_RHINEBECK_NY,NORTHERN DUTCHESS HOSPITAL_6511 SPRINGBROOK AVENUE_RHINEBECK_NY
20607,587468,1,1.0,1.0,3.0,MARION REGIONAL MEDICAL CENTER_1256 MILITARY STREET SOUTH_HAMILTON_AL,MARION REGIONAL MEDICAL CENTER_1256 MILITARY STREET SOUTH_HAMILTON_AL
20545,358870,1,0.0,1.0,2.0,MERIT HEALTH WOMEN'S HOSPITAL_1026 RIVER OAKS DRIVE_FLOWOOD_MS,MERIT HEALTH RIVER OAKS_1030 RIVER OAKS DRIVE_FLOWOOD_MS
20535,740900,1,1.0,1.0,3.0,ST MARY MEDICAL CENTER_LANGHORNE-NEWTOWN RD_LANGHORNE_PA,ST MARY MEDICAL CENTER_LANGHORNE-NEWTOWN RD_LANGHORNE_PA
20503,429226,1,1.0,1.0,3.0,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA_960 AVENT DRIVE_GRENADA_MS,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA_960 AVENT DRIVE_GRENADA_MS
20468,714554,1,1.0,1.0,3.0,LARGO MEDICAL CENTER_201 14TH ST SW_LARGO_FL,LARGO MEDICAL CENTER_201 14TH ST SW_LARGO_FL
20426,465744,1,1.0,1.0,3.0,RICHLAND MEMORIAL HOSPITAL_800 EAST LOCUST_OLNEY_IL,RICHLAND MEMORIAL HOSPITAL_800 EAST LOCUST_OLNEY_IL
20384,684451,1,1.0,1.0,3.0,ST BERNARD HOSPITAL_326 W 64TH ST_CHICAGO_IL,ST BERNARD HOSPITAL_326 W 64TH ST_CHICAGO_IL
20379,846457,1,1.0,1.0,3.0,SUMMERSVILLE REGIONAL MEDICAL CENTER_400 FAIRVIEW HEIGHTS ROAD_SUMMERSVILLE_WV,SUMMERSVILLE REGIONAL MEDICAL CENTER_400 FAIRVIEW HEIGHTS ROAD_SUMMERSVILLE_WV
20376,202481,1,1.0,1.0,3.0,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH_540 THE RIALTO_VENICE_FL,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH_540 THE RIALTO_VENICE_FL
20297,125430,1,0.0,1.0,2.0,CALVERTHEALTH MEDICAL CENTER_100 HOSPITAL ROAD_PRINCE FREDERICK_MD,CALVERT MEMORIAL HOSPITAL_100 HOSPITAL ROAD_PRINCE FREDERICK_MD
20282,460859,1,1.0,1.0,3.0,NORTHWEST MEDICAL CENTER_6200 NORTH LA CHOLLA BOULEVARD_TUCSON_AZ,NORTHWEST MEDICAL CENTER_6200 NORTH LA CHOLLA BOULEVARD_TUCSON_AZ
20262,141593,1,1.0,1.0,3.0,SUTTER ROSEVILLE MEDICAL CENTER_ONE MEDICAL PLAZA_ROSEVILLE_CA,SUTTER ROSEVILLE MEDICAL CENTER_ONE MEDICAL PLAZA_ROSEVILLE_CA
20254,244137,1,1.0,1.0,3.0,TEMECULA VALLEY HOSPITAL_31700 TEMECULA PKWY_TEMECULA_CA,TEMECULA VALLEY HOSPITAL_31700 TEMECULA PKWY_TEMECULA_CA
20252,416869,1,1.0,1.0,3.0,METHODIST MEDICAL CENTER OF ILLINOIS_221 N E GLEN OAK AVE_PEORIA_IL,METHODIST MEDICAL CENTER OF ILLINOIS_221 N E GLEN OAK AVE_PEORIA_IL
20237,362583,1,1.0,1.0,3.0,MONROE COUNTY HOSPITAL_2016 SOUTH ALABAMA AVENUE_MONROEVILLE_AL,"MONROE COUNTY HOSPITAL_2016 SOUTH ALABAMA AVENUE, BOX 886_MONROEVILLE_AL"
20210,853032,1,1.0,1.0,3.0,CLAXTON-HEPBURN MEDICAL CENTER_214 KING STREET_OGDENSBURG_NY,CLAXTON-HEPBURN MEDICAL CENTER_214 KING STREET_OGDENSBURG_NY
20183,483449,1,1.0,1.0,3.0,"SOUTHSIDE COMMUNITY HOSPITAL, INC_800 OAK STREET_FARMVILLE_VA","SOUTHSIDE COMMUNITY HOSPITAL, INC_800 OAK STREET_FARMVILLE_VA"
20178,818054,1,0.0,1.0,2.0,UT HEALTH EAST TEXAS HENDERSON HOSPITAL_300 WILSON STREET_HENDERSON_TX,ETMC HENDERSON_300 WILSON STREET_HENDERSON_TX
20168,723467,1,1.0,1.0,3.0,THOMAS HOSPITAL_750 MORPHY AVENUE_FAIRHOPE_AL,THOMAS HOSPITAL_750 MORPHY AVENUE_FAIRHOPE_AL
20134,438672,1,1.0,1.0,3.0,MEMORIAL HOSPITAL AND MANOR_1500 E SHOTWELL STREET_BAINBRIDGE_GA,MEMORIAL HOSPITAL AND MANOR_1500 E SHOTWELL STREET_BAINBRIDGE_GA
20079,306008,1,1.0,1.0,3.0,ROANE MEDICAL CENTER_8045 ROANE MEDICAL CENTER DRIVE_HARRIMAN_TN,ROANE MEDICAL CENTER_8045 ROANE MEDICAL CENTER DRIVE_HARRIMAN_TN
20060,382678,1,1.0,1.0,3.0,GREAT RIVER MEDICAL CENTER_1520 N DIVISION STREET_BLYTHEVILLE_AR,GREAT RIVER MEDICAL CENTER_1520 N DIVISION STREET_BLYTHEVILLE_AR
20008,582260,1,1.0,1.0,3.0,MILFORD REGIONAL MEDICAL CENTER_14 PROSPECT STREET_MILFORD_MA,MILFORD REGIONAL MEDICAL CENTER_14 PROSPECT STREET_MILFORD_MA
19984,637548,1,1.0,1.0,3.0,KINGS COUNTY HOSPITAL CENTER_451 CLARKSON AVENUE_BROOKLYN_NY,KINGS COUNTY HOSPITAL CENTER_451 CLARKSON AVENUE_BROOKLYN_NY
19965,271499,1,1.0,1.0,3.0,MERCY GILBERT MEDICAL CENTER_3555 SOUTH VAL VISTA DRIVE_GILBERT_AZ,MERCY GILBERT MEDICAL CENTER_3555 SOUTH VAL VISTA DRIVE_GILBERT_AZ
19962,157730,1,1.0,1.0,3.0,CAPITAL HEALTH SYSTEM-FULD CAMPUS_750 BRUNSWICK AVE_TRENTON_NJ,CAPITAL HEALTH SYSTEM-FULD CAMPUS_750 BRUNSWICK AVE_TRENTON_NJ
19951,384565,1,1.0,1.0,3.0,HARRIS REGIONAL HOSPITAL_68 HOSPITAL RD_SYLVA_NC,HARRIS REGIONAL HOSPITAL_68 HOSPITAL RD_SYLVA_NC
19938,321813,1,1.0,1.0,3.0,MERCY SAN JUAN MEDICAL CENTER_6501 COYLE AVE_CARMICHAEL_CA,MERCY SAN JUAN MEDICAL CENTER_6501 COYLE AVE_CARMICHAEL_CA
19937,489749,1,1.0,1.0,3.0,MONTROSE MEMORIAL HOSPITAL_800 S 3RD ST_MONTROSE_CO,MONTROSE MEMORIAL HOSPITAL_800 S 3RD ST_MONTROSE_CO
19864,866377,1,1.0,1.0,3.0,AVERA ST LUKES_305 S STATE ST  POST OFFICE BOX 4450_ABERDEEN_SD,AVERA ST LUKES_305 S STATE ST  POST OFFICE BOX 4450_ABERDEEN_SD
19832,495665,1,1.0,1.0,3.0,BEAUMONT HOSPITAL - TAYLOR_10000 TELEGRAPH ROAD_TAYLOR_MI,BEAUMONT HOSPITAL - TAYLOR_10000 TELEGRAPH ROAD_TAYLOR_MI
19818,150787,1,0.0,1.0,2.0,MEDICAL CITY MCKINNEY_4500 MEDICAL CENTER DRIVE_MCKINNEY_TX,MEDICAL CENTER OF MCKINNEY_4500 MEDICAL CENTER DRIVE_MCKINNEY_TX
19783,305187,1,1.0,1.0,3.0,KOOTENAI HEALTH_2003 KOOTENAI HEALTH WAY_COEUR D'ALENE_ID,KOOTENAI HEALTH_2003 KOOTENAI HEALTH WAY_COEUR D'ALENE_ID
19745,598695,1,1.0,1.0,3.0,"GRADY MEMORIAL HOSPITAL_80 JESSE HILL, JR DRIVE SE_ATLANTA_GA","GRADY MEMORIAL HOSPITAL_80 JESSE HILL, JR DRIVE SE_ATLANTA_GA"
